ACID,Flight_instance_ID,Year,Month,Day,Hour,Minute,Second,ABRK,ELEV_1,ELEV_2,EVNT,FADF,FADS,FGC3,FIRE_1,FIRE_2,FIRE_3,FIRE_4,FLAP,FQTY_1,FQTY_2,FQTY_3,FQTY_4,GLS,GPWS,HDGS,HF1,HF2,HYDG,HYDY,ILSF,LATP,LMOD,LOC,LONP,MNS,MRK,MW,N1CO,OIPL,OIT_1,OIT_2,OIT_3,OIT_4,PACK,PH,POVT,PTRM,PUSH,SAT,SMKB,SMOK,SNAP,SPLG,SPLY,SPL_1,SPL_2,TAI,TAT,TCAS,TMAG,TMODE,VHF1,VHF2,VHF3,VMODE,VSPS,WAI_1,WAI_2,APUF_Mean,APUF_Min,APUF_Max,CCPC_Mean,CCPC_Min,CCPC_Max,CCPF_Mean,CCPF_Min,CCPF_Max,CWPC_Mean,CWPC_Min,CWPC_Max,CWPF_Mean,CWPF_Min,CWPF_Max,MSQT_1_Mean,MSQT_1_Min,MSQT_1_Max,MSQT_2_Mean,MSQT_2_Min,MSQT_2_Max,PI_Mean,PI_Min,PI_Max,PS_Mean,PS_Min,PS_Max,PSA_Mean,PSA_Min,PSA_Max,PT_Mean,PT_Min,PT_Max,RUDD_Mean,RUDD_Min,RUDD_Max,RUDP_Mean,RUDP_Min,RUDP_Max,SHKR_Mean,SHKR_Min,SHKR_Max,TOCW_Mean,TOCW_Min,TOCW_Max,ALT_Mean,ALT_Min,ALT_Max,ALTR_Mean,ALTR_Min,ALTR_Max,AOA1_Mean,AOA1_Min,AOA1_Max,AOA2_Mean,AOA2_Min,AOA2_Max,AOAC_Mean,AOAC_Min,AOAC_Max,AOAI_Mean,AOAI_Min,AOAI_Max,BAL1_Mean,BAL1_Min,BAL1_Max,BAL2_Mean,BAL2_Min,BAL2_Max,CAS_Mean,CAS_Min,CAS_Max,CASM_Mean,CASM_Min,CASM_Max,DA_Mean,DA_Min,DA_Max,GS_Mean,GS_Min,GS_Max,LATG_Mean,LATG_Min,LATG_Max,LONG_Mean,LONG_Min,LONG_Max,MACH_Mean,MACH_Min,MACH_Max,MH_Mean,MH_Min,MH_Max,N1T_Mean,N1T_Min,N1T_Max,NSQT_Mean,NSQT_Min,NSQT_Max,TAS_Mean,TAS_Min,TAS_Max,TH_Mean,TH_Min,TH_Max,TRK_Mean,TRK_Min,TRK_Max,TRKM_Mean,TRKM_Min,TRKM_Max,VIB_1_Mean,VIB_1_Min,VIB_1_Max,WD_Mean,WD_Min,WD_Max,WS_Mean,WS_Min,WS_Max,RALT_Mean,RALT_Min,RALT_Max,ROLL_Mean,ROLL_Min,ROLL_Max,VRTG_Mean,VRTG_Min,VRTG_Max,CTAC_Mean,CTAC_Min,CTAC_Max,FPAC_Mean,FPAC_Min,FPAC_Max,IVV_Mean,IVV_Min,IVV_Max,ACMT,AIL_1,AIL_2,ALTS,APFD,A_T,BLV,BPGR_1,BPGR_2,BPYR_1,BPYR_2,CALT,CASS,CRSS,DFGS,DWPT,EAI,FF
676,6.76E+14,2004,6,17,21,13,40,119.9835587,-4.582564163,83.32540512,1,15,15,24,0,0,0,0,94.2,7295.2,0,0,7427.2,-0.023711998,1,-61.08354013,1,1,1,1,2157669,48.19705799,5,-0.026675585,-98.94139992,719,7,0,0,15,108.8273132,116.2143829,115.0055847,109.3645569,3,5,0,10.76213227,1,-35.25,1,0,1,1,1,63.18424034,72.96456452,0,-10.75,0,1,9,0.8,1,1,2,896,0,0,0,0,0,2172.85,2172.5,2173.2,1638.9,1229,2048.8,1931.9,1922.4,1941.4,2078,2077.8,2078.2,0,0,0,0,0,0,123.640625,123.6,123.68125,8.883518886,8.883176899,8.883860874,300.69375,300.68125,300.70625,424.346875,424.284375,424.409375,-1.174262619,-1.180400086,-1.168125153,2117.05,2116.9,2117.2,0.5,0,1,0,0,0,30012.65,30011.1,30013.9,-69.6,-155.2,16,-3.576026047,-3.594702805,-3.559546555,-3.974822129,-4.003386582,-3.950652207,-3.778168572,-3.796843613,-3.757296647,-3.778168572,-3.796843613,-3.757296647,30013.825,30012.2,30015.4,30013.3,30011.7,30014.8,270.4421875,270.35,270.54375,274.75,274.75,274.75,2.226912838,2.219222474,2.241194939,441.684375,441.65,441.7125,-0.006924126,-0.008016312,-0.005781126,0.01481826,-0.070144748,0.043494868,0.725051248,0.724808705,0.725318986,-67.25574524,-67.26288635,-67.24915344,94.2890625,94.28125,94.29375,1,1,1,432.353125,432.2375,432.49375,-59.42533638,-59.43261444,-59.4188823,-57.17265446,-57.17553818,-57.16894715,-65.00265534,-65.00581391,-64.99922211,0.1875,0.1875,0.1875,97.83984264,70.5937485,107.0859365,19.87207412,19.82226944,19.92187881,5500,5500,5500,0.278632433,0.250480807,0.309805208,0.998792511,0.995845413,1.002712441,-0.002039483,-0.004201082,1.36E-08,0.003053125,0.0024425,0.0036149,-45.26875,-49.6,-40.9,63.3,84.33807526,80.87658157,30000,1,1,15,0,18.55473461,44.43370552,0,0,271,-67.06007211,1,313436.8,0,5303.6
676,6.76E+14,2004,6,17,21,13,50,119.9835587,-4.416854096,83.31517563,1,15,15,24,0,0,0,0,94.3,7284.8,0,0,7419.2,-0.001052984,1,-61.08354013,1,1,1,1,2157669,48.20814731,5,-0.008663187,-98.96691938,719,7,0,0,15,108.8273132,115.8114502,115.0055847,109.4988678,3,5,0,10.7559948,1,-35.25,1,0,1,1,1,63.50534821,72.97802505,0,-10.75,0,1,9,0.9,1,1,2,896,0,0,0,0,0,2172.75,2172.6,2172.9,2048.75,2048.5,2049,1978.65,1973.8,1983.5,2078.65,2078.4,2078.9,0,0,0,0,0,0,123.3578125,123.309375,123.40625,8.884837913,8.884544849,8.885130978,300.74375,300.734375,300.753125,424.096875,424.06875,424.125,-3.216993904,-5.25972519,-1.174262619,2117.05,2117,2117.1,0.5,0,1,0,0,0,30009.75,30008.6,30011,-15.6,-80,52.8,-3.573828782,-3.585913743,-3.559546555,-3.967131699,-3.99459752,-3.946257676,-3.770478142,-3.779266251,-3.761690415,-3.770478142,-3.779266251,-3.761690415,30010.275,30009,30011.3,30010.375,30009,30011.6,270.1296875,270.06875,270.2,274.75,274.75,274.75,2.168685746,2.166488505,2.170882988,442.234375,442.2125,442.2625,-0.006073231,-0.007203531,-0.004765117,0.043621865,0.043342471,0.044002855,0.724236964,0.724109387,0.724399191,-67.22031433,-67.22608216,-67.21564514,94.5265625,94.5140625,94.5375,1,1,1,431.909375,431.8375,432,-59.36615021,-59.37164337,-59.35955841,-57.17388947,-57.1749881,-57.17224152,-65.02586395,-65.02613861,-65.02503998,0.1875,0.1875,0.1875,175.8691407,175.7109375,176.0625,19.92187881,19.92187881,19.92187881,5500,5500,5500,0.44685556,0.428454012,0.46470781,0.994729513,0.991267443,0.997447682,0.001373904,-0.000781622,0.0032241,0.002137187,0.0016609,0.0028333,1.8125,-0.3,3.8,63.2,84.37899017,80.89908447,30000,1,1,15,0,19.53129959,45.41027031,0,0,271,-67.06007211,1,312909.2,0,5330
676,6.76E+14,2004,6,17,21,14,0,119.9835587,-4.4986866,83.28653259,1,15,15,24,0,0,0,0,94.1,7276,0,0,7410.4,-0.001559975,1,-61.08354013,1,1,1,1,2157669,48.21918533,5,-0.006585586,-98.99246948,719,7,0,0,15,108.4243805,115.4085174,115.0055847,109.4988678,3,5,0,10.75394898,1,-35.25,1,0,1,1,1,63.26884308,72.97129517,0,-10.675,0,1,9,0.8,1,1,2,896,0,0,0,0,0,2171.25,2171,2171.5,1946.3,1843.7,2048.9,1967.05,1965.7,1968.4,2078.55,2078.3,2078.8,0,0,0,0,0,0,123.4125,123.38125,123.44375,8.884007358,8.883567715,8.884447002,300.715625,300.7,300.73125,424.1515625,424.134375,424.16875,-7.290181541,-13.399963,-1.180400086,2116.95,2116.9,2117,0.55,0.5,0.6,0,0,0,30011.75,30010,30013.7,42.4,-38.4,131.2,-3.558447922,-3.572730149,-3.54196843,-3.955046738,-3.972624863,-3.933074082,-3.757297219,-3.766085709,-3.74850911,-3.757297219,-3.766085709,-3.74850911,30012,30010.4,30013.4,30012.025,30010.6,30013.6,270.2109375,270.175,270.24375,274.75,274.75,274.75,2.187362331,2.184066462,2.192855453,442.821875,442.8,442.8375,-0.006187531,-0.007406723,-0.004866731,0.044256857,0.043901264,0.044612443,0.724443297,0.724361396,0.724525195,-67.23555786,-67.23981506,-67.22992737,94.74335938,94.740625,94.7453125,1,1,1,432.1,432.025,432.15625,-59.35708649,-59.362305,-59.35186798,-57.14848549,-57.14917175,-57.14752457,-65.02627594,-65.02668793,-65.02613861,0.1875,0.1875,0.1875,175.0605469,174.796875,175.21875,20.19580512,20.02148838,20.41992664,5500,5500,5500,0.416506736,0.400989011,0.431749812,0.999049997,0.996303177,1.000881148,0.001056376,-0.000781619,0.002833298,0.002161612,0.0018563,0.0026379,45.4125,41.2,49.6,63.3,84.39331207,80.90522156,30000,1,1,15,0,19.53129959,44.92198792,0,0,271,-67.06007211,1,308798.8,0,5370.8
676,6.76E+14,2004,6,17,21,14,10,119.9835587,-5.071509934,83.27221679,1,15,15,24,0,0,0,0,94.3,7272,0,0,7403.2,-0.025154992,1,-61.08354013,1,1,1,1,2157669,48.23032558,5,-0.026165989,-99.01805941,719,7,0,0,15,108.4243805,115.6771393,114.8712738,109.4988678,3,5,0,10.76008644,1,-35.25,1,0,1,1,1,63.18808708,72.98090897,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2171.4,2171.3,2171.5,2048.65,2048.4,2048.9,1954.3,1942.2,1966.4,2079.5,2079.1,2079.9,0,0,0,0,0,0,123.9296875,123.896875,123.9625,8.880294657,8.879952812,8.880636501,300.578125,300.565625,300.590625,424.534375,424.50625,424.5625,-1.187560463,-1.192675018,-1.182445908,2117.15,2117,2117.3,0.5,0,1,0,0,0,30021.5,30020,30023.4,48.4,-38.4,147.2,-3.639746751,-3.656226243,-3.621069993,-4.040740098,-4.060515488,-4.020964707,-3.836394395,-3.858367051,-3.810027207,-3.836394395,-3.858367051,-3.810027207,30021.9,30020.1,30023.3,30021.85,30020.1,30023.4,270.759375,270.7,270.8125,274.75,274.75,274.75,2.213729292,2.206038904,2.219222426,443.221875,443.2,443.2375,-0.007305133,-0.008371937,-0.006187535,0.042872557,0.042529643,0.043240881,0.725950568,0.725804091,0.726081294,-67.3320987,-67.33923981,-67.32495758,94.734375,94.734375,94.734375,1,1,1,432.9765625,432.89375,433.04375,-59.42945511,-59.43700821,-59.42272598,-57.18927052,-57.19256623,-57.18542587,-65.0923259,-65.0975444,-65.08655808,0.1875,0.1875,0.1875,176.484375,176.4140625,176.5546875,20.07129316,19.92187881,20.22070751,5500,5500,5500,0.206811456,0.183466205,0.230706006,0.991496331,0.989207411,0.994014263,-0.003895777,-0.005471183,-0.00224712,0.00170975,0.0013678,0.0023448,51.5125,48.1,55,61.3,84.33398438,80.87248993,30000,1,1,15,0,19.53129959,44.43370552,0,0,271,-67.06007211,1,306674,0,5367.6
676,6.76E+14,2004,6,17,21,14,20,119.9835587,-5.677067185,83.25175781,1,15,15,24,0,0,0,0,94.4,7264.8,0,0,7396,0,1,-61.08354013,1,1,1,1,2157669,48.24144899,5,-0.004174794,-99.04367078,719,7,0,0,15,108.2900696,115.1398956,115.0055847,109.230246,3,5,0,10.7559948,1,-35.25,1,0,1,1,1,63.29191742,72.98283081,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2172.25,2172,2172.5,2048.75,2048.5,2049,1932.35,1902,1962.7,2077.9,2077.5,2078.3,0,0,0,0,0,0,124.3625,124.303125,124.421875,8.879268837,8.878975868,8.879561806,300.55625,300.55,300.5625,424.93125,424.86875,424.99375,-1.191652107,-1.200858307,-1.182445908,2116.85,2116.7,2117,0.5,0,1,0,0,0,30023.525,30022.3,30024.5,-3.2,-70.4,75.2,-3.654028977,-3.673804368,-3.634253586,-4.045134629,-4.06491002,-4.020964707,-3.847380723,-3.858367051,-3.836394395,-3.847380723,-3.858367051,-3.836394395,30024.175,30022.2,30026.6,30024.25,30022.2,30026.7,271.25,271.11875,271.3625,274.75,274.75,274.75,2.244490844,2.228011441,2.258772993,443.696875,443.6625,443.7375,-0.007584533,-0.009133935,-0.006035125,0.042364561,0.041818488,0.042885244,0.727179071,0.726862496,0.727467287,-67.48027069,-67.48919708,-67.47106964,94.73125,94.7296875,94.7328125,1,1,1,433.684375,433.5125,433.8375,-59.55332215,-59.5611499,-59.54521973,-57.28389008,-57.28704865,-57.27990753,-65.21097595,-65.21564514,-65.20685608,0.1875,0.1875,0.1875,177.1875,176.9765625,177.46875,20.39502425,20.32031707,20.51953621,5500,5500,5500,0.270392933,0.235100406,0.306509408,0.99513011,0.989207363,1.000881243,-0.002973751,-0.005275775,-0.000390801,0.001721962,0.000977,0.0026379,-0.69375,-3.3,1.9,61,84.30943451,80.8643074,30000,1,1,15,0,19.53129959,44.43370552,0,0,271,-67.06007211,1,304547.6,0,5369.2
676,6.76E+14,2004,6,17,21,14,30,119.9835587,-6.663142777,83.3029007,1,15,15,24,0,0,0,0,94.2,7260,0,0,7388,-0.000195003,1,-61.08354013,1,1,1,1,2157669,48.25264171,5,-0.005762382,-99.06939244,719,7,0,0,15,108.2900696,115.0055847,114.8712738,108.6930023,3,5,0,10.75804062,1,-35.275,1,0,1,1,1,64.09660912,72.96264038,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2174.3,2174,2174.6,2048.8,2048.6,2049,1947.65,1924.9,1970.4,2078.2,2077.7,2078.7,0,0,0,0,0,0,125.1453125,125.0625,125.228125,8.87892704,8.878487492,8.879366589,300.5390625,300.528125,300.55,425.7140625,425.6375,425.790625,-1.178354263,-1.190629196,-1.166079331,2116.95,2116.8,2117.1,0.5,0,1,0,0,0,30024.475,30022.5,30026.2,1.6,-89.6,83.2,-3.733127869,-3.770479477,-3.69138173,-4.113249863,-4.13522252,-4.086882676,-3.927580918,-3.950652207,-3.893523301,-3.927580918,-3.950652207,-3.893523301,30024.65,30023.1,30026.3,30024.825,30023.4,30026.6,271.984375,271.85,272.16875,274.75,274.75,274.75,2.169784373,2.15330503,2.18846097,444.040625,444.025,444.0625,-0.007660741,-0.009997558,-0.005120731,0.041031066,0.040091252,0.042174053,0.729009219,0.728664303,0.729489589,-67.48741181,-67.50018341,-67.47546418,94.61171875,94.603125,94.6171875,1,1,1,434.7390625,434.55625,434.9875,-59.53574402,-59.54851563,-59.52269776,-57.33950836,-57.34143097,-57.33758575,-65.29076416,-65.29364807,-65.28705628,0.1875,0.1875,0.1875,178.1191407,177.75,178.5234375,19.573246,19.32422256,19.72266006,5500,5500,5500,0.504944039,0.459214816,0.553694412,0.993871164,0.985087109,1.00385685,0.000665582,-0.002540187,0.004689591,0.00069611,-0.000781618,0.0023448,-6.175,-11,-1.1,61,84.33603058,80.88476562,30000,1,1,15,0,19.0430171,43.94542313,0,0,271,-67.06007211,1,304468,0,5373
676,6.76E+14,2004,6,17,21,14,40,119.9835587,-8.571874047,83.49929886,1,15,15,24,0,0,0,0,94.3,7253.6,0,0,7380.8,-0.01696498,1,-61.08354013,1,1,1,1,2157669,48.26371419,5,-0.01956079,-99.09513861,719,7,0,0,15,108.2900696,64.50502623,114.602652,108.8273132,3,5,0,10.75804062,1,-35.25,1,0,1,1,1,64.25235596,65.67426682,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2174.6,2174.4,2174.8,2049,2048.8,2049.2,1981.55,1962.3,2000.8,2079.65,2079.3,2080,0,0,0,0,0,0,125.1328125,125.065625,125.2,8.879903746,8.879561806,8.880245686,300.575,300.5625,300.5875,425.7234375,425.65625,425.790625,-1.184491539,-1.190628815,-1.178354264,2117,2116.9,2117.1,0.5,0,1,0,0,0,30021.775,30019.7,30023.8,-7.2,-126.4,112,-3.733128823,-3.766085709,-3.691382493,-4.108855332,-4.139617051,-4.073699082,-3.922087754,-3.950652207,-3.893523301,-3.922087754,-3.950652207,-3.893523301,30022.65,30020.6,30024.4,30022.7,30020.7,30024.5,272.0140625,271.85,272.20625,274.75,274.75,274.75,2.051132816,2.043442464,2.061020422,444.309375,444.2875,444.3375,-0.006352642,-0.008575142,-0.003799939,0.040421468,0.039227676,0.04151367,0.729067488,0.728657997,0.72952739,-67.32935154,-67.33923905,-67.31946442,94.365625,94.353125,94.3765625,1,1,1,434.7625,434.55625,434.99375,-59.35365326,-59.36395294,-59.34362824,-57.28045685,-57.28375275,-57.27825958,-65.2550586,-65.25739319,-65.25299866,0.1875,0.1875,0.1875,176.203125,175.921875,176.625,18.90088272,18.82617569,18.92578506,5500,5500,5500,0.625927363,0.59104681,0.665751618,0.667631436,-0.321702957,1.003628016,0.003840831,0.000879297,0.0074252,0.00100753,-0.00048851,0.0025402,-19.00625,-22.1,-15.4,62.9,84.38717499,80.92772675,30000,1,1,15,0,19.0430171,45.41027031,0,0,271,-67.06007211,1,304386.8,0,5334.8
676,6.76E+14,2004,6,17,21,14,50,119.9835587,-6.239661979,83.64045868,1,15,15,24,0,0,0,0,94,7246.4,0,0,7372.8,-0.007994998,1,-61.08354013,1,1,1,1,2157669,48.27444278,5,-0.009858787,-99.12088784,719,7,0,0,15,108.2900696,14.13877867,115.0055847,9.03498841,3,5,0,10.76008644,1,-35.275,1,0,1,1,1,64.07353478,72.99436798,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2174.55,2174.3,2174.8,2049,2048.9,2049.1,1958.85,1944.3,1973.4,2080.1,2079.4,2080.8,0,0,0,0,0,0,125.271875,125.184375,125.359375,8.88019681,8.879854775,8.880538845,300.5875,300.575,300.6,425.8765625,425.784375,425.96875,-1.192674637,-1.213132477,-1.172216797,2117.05,2116.7,2117.4,0.5,0,1,0,0,0,30020.75,30019,30022.4,-18.4,-126.4,83.2,-3.732029999,-3.796845902,-3.669409837,-4.113249863,-4.174773301,-4.060515488,-3.919890489,-3.972624863,-3.867156113,-3.919890489,-3.972624863,-3.867156113,30021.3,30019.8,30022.7,30021.375,30019.3,30023.1,272.1703125,272.0375,272.35,274.75,274.75,274.75,1.998398876,1.981919503,2.017075491,444.609375,444.5875,444.625,-0.006390736,-0.008829129,-0.003037941,0.039545181,0.038567293,0.040396082,0.72942344,0.729086387,0.72987389,-67.23802979,-67.25354798,-67.22058899,94.08203125,94.071875,94.0921875,1,1,1,434.959375,434.775,435.2,-59.23802273,-59.25408966,-59.21948426,-57.21426422,-57.21618683,-57.21234162,-65.21399719,-65.21674378,-65.21234925,0.20703125,0.203125,0.209375,175.2714844,174.8671875,175.7109375,18.776371,18.62695694,18.82617569,5500,5500,5500,0.51208494,0.462510616,0.565779018,-0.095606971,-3.375,1.008205938,0.002063906,-0.001465503,0.005275798,0.000860979,-0.000390813,0.0023448,-11.8375,-16.2,-7,63.5,84.38512726,80.92159042,30000,1,1,15,0,19.0430171,44.92198792,0,0,271,-67.06007211,1,304313.2,0,5292.2
676,6.76E+14,2004,6,17,21,15,0,119.9835587,-5.181983566,83.71819763,1,15,15,24,0,0,0,0,94.2,7240,0,0,7364.8,-0.001091983,1,-61.08354013,1,1,1,1,2157669,48.28482786,5,-0.005331189,-99.14663707,719,7,0,0,15,108.2900696,64.50502623,115.0055847,109.0959351,3,5,0,10.76213227,1,-35.275,1,0,1,1,1,63.99373932,72.98475418,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2176.1,2175.8,2176.4,2048.95,2048.9,2049,1976.1,1959,1993.2,2082.35,2081.2,2083.5,0,0,0,0,0,0,125.3828125,125.28125,125.484375,8.880050469,8.879659653,8.880441284,300.58125,300.56875,300.59375,425.9703125,425.8625,426.078125,-1.180399132,-1.211085892,-1.149712372,1905.3,1693.5,2117.1,0.5,0,1,0,0,0,30021.4,30019.8,30022.8,-8,-105.6,64,-3.752902116,-3.788055314,-3.722143448,-4.14730748,-4.187956895,-4.104460801,-3.950652207,-3.981413926,-3.915495957,-3.952849473,-3.985808457,-3.919890488,30021.5,30020.1,30022.8,30021.5,30020.1,30022.7,272.2625,272.08125,272.40625,274.75,274.75,274.75,1.941270351,1.920396459,1.964341498,444.9,444.875,444.9125,-0.007152733,-0.010454726,-0.004003132,0.038338679,0.037551272,0.039075291,0.72966914,0.729218686,0.730050296,-67.08395073,-67.10468704,-67.06403839,93.746875,93.7359375,93.759375,1,1,1,435.1234375,434.8875,435.31875,-59.05991375,-59.08161041,-59.03986542,-57.09149773,-57.09918778,-57.08380768,-65.11608307,-65.1228122,-65.10907929,0.21875,0.21875,0.21875,174.6386719,173.953125,175.21875,18.30322647,18.12891006,18.52734756,5500,5500,5500,0.917880328,0.827245843,1.005219036,0.611064535,-1.632155418,1.000881195,0.008933444,0.004787298,0.0124079,0.000390796,-0.000781617,0.0017586,-8.46875,-13.8,-2.3,63.7,84.40354004,80.95432434,30000,1,1,15,0,18.55473461,44.92198792,0,0,271,-67.06007211,1,304235.6,0,5239
676,6.76E+14,2004,6,17,21,15,10,119.9835587,-5.885738754,83.69774017,1,15,15,24,0,0,0,0,94.5,7236,0,0,7360,-3.90E-05,1,-61.08354013,1,1,1,1,2157669,48.2961236,5,-0.006389587,-99.17273861,719,7,0,0,15,108.2900696,115.0055847,115.0055847,108.6930023,3,5,0,10.75394898,1,-35.275,1,0,1,1,1,63.82645569,72.99340744,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2175.15,2174.9,2175.4,2049.1,2049,2049.2,1975.75,1947.2,2004.3,2084.5,2083.7,2085.3,0,0,0,0,0,0,125.14375,125.034375,125.253125,8.881613493,8.881124973,8.882102013,300.646875,300.628125,300.665625,425.796875,425.7125,425.88125,-1.178354263,-1.190629196,-1.166079331,1693.6,1270.1,2117.1,0.5,0,1,0,0,0,30016.4,30014.4,30018.2,-74.8,-200,36.8,-3.72873372,-3.770479478,-3.69138173,-4.116545762,-4.161589707,-4.073699082,-3.92428502,-3.955046738,-3.884734238,-3.92428502,-3.955046738,-3.884734238,30017.225,30015.2,30019.1,30017.25,30015.2,30019,272.0140625,271.85625,272.2125,274.75,274.75,274.75,1.913804707,1.902818465,1.92918545,445.025,445.0125,445.0375,-0.006860641,-0.00908314,-0.004460347,0.037957677,0.03704325,0.039024496,0.728976144,0.728550899,0.729470694,-66.89773648,-66.90913422,-66.88661377,93.46523438,93.459375,93.4734375,1,1,1,434.684375,434.4625,434.95,-58.84884617,-58.8602443,-58.83772309,-56.90995419,-56.9146228,-56.9058345,-64.9585727,-64.96186859,-64.95472748,0.21875,0.21875,0.21875,173.0917969,172.6171875,173.671875,18.55224991,18.42773819,18.62695694,5500,5500,5500,0.633068266,0.575666416,0.688822219,0.886059278,0.112291432,1.006603718,0.00437207,0.000781598,0.0072298,-0.000586223,-0.001856352,0.000977,-45.61875,-50.6,-39.6,63.8,84.44036637,80.97069015,30000,1,1,15,0,19.53129959,45.89855271,0,0,271,-67.06007211,1,304156.8,0,5189.6
676,6.76E+14,2004,6,17,21,15,20,119.9835587,-6.916821671,83.62818375,1,15,15,24,0,0,0,0,94.2,7231.2,0,0,7352.8,-0.023126997,1,-61.08354013,1,1,1,1,2157669,48.30735078,5,-0.023853187,-99.19847865,719,7,0,0,15,108.2900696,115.5428283,115.0055847,109.4988678,3,5,0,10.76008644,1,-35.25,1,0,1,1,1,63.75915756,72.98475266,0,-10.5,0,1,9,1,1,1,2,896,0,0,0,0,0,2174.8,2174.5,2175.1,2049.05,2049,2049.1,1999.1,1976.7,2021.5,2080.4,2080.1,2080.7,0,0,0,0,0,0,124.834375,124.734375,124.934375,8.88395853,8.883470154,8.884446907,300.70625,300.696875,300.715625,425.596875,425.46875,425.725,-1.179377174,-1.19472084,-1.164033508,1905.3,1693.4,2117.2,0.5,0,1,0,0,0,30011.45,30009.5,30013.3,-20,-140.8,89.6,-3.689184464,-3.748508347,-3.64743718,-4.079192246,-4.130827988,-4.038542832,-3.885832871,-3.933074082,-3.840788926,-3.885832871,-3.933074082,-3.840788926,30012.275,30010.3,30014.3,30012.3,30010.7,30014.1,271.7015625,271.48125,271.925,274.75,274.75,274.75,1.914903316,1.907212949,1.924790931,444.96875,444.9625,444.975,-0.007736924,-0.011115134,-0.004663539,0.038694272,0.037297261,0.040294468,0.728125644,0.727555484,0.728676897,-66.94168122,-66.95253021,-66.93110687,93.34414063,93.34375,93.3453125,1,1,1,434.1859375,433.88125,434.49375,-58.86820977,-58.87782242,-58.85859711,-56.92670605,-56.93164933,-56.92176239,-65.00086968,-65.00581314,-64.99537689,0.21875,0.21875,0.21875,172.0546875,171.5625,172.6171875,18.90088272,18.82617569,18.92578506,5500,5500,5500,0.148448309,0.101071168,0.195550805,0.998535019,0.986231613,1.009808302,-0.00435375,-0.009672285,0.000879301,-0.001715888,-0.003614903,9.77E-05,-5.125,-10.9,-0.1,63.8,84.39535751,80.91340637,30000,1,1,15,0,18.55473461,44.43370552,0,0,271,-67.06007211,1,299597.2,0,5165
676,6.76E+14,2004,6,17,21,15,30,119.9835587,-3.985189056,83.58931503,1,15,15,24,0,0,0,0,94.3,7224,0,0,7344.8,-0.001247981,1,-61.08354013,1,1,1,1,2157669,48.31862814,5,-0.004919584,-99.22415436,719,7,0,0,15,108.8273132,115.8114502,115.0055847,109.3645569,3,5,0,10.75804062,1,-35.3,1,0,1,1,1,64.06776733,72.99725266,0,-10.6,0,1,9,1,1,1,2,896,0,0,0,0,0,2174.6,2174.4,2174.8,2049.05,2048.9,2049.2,1986.15,1967.9,2004.4,2080.95,2080.3,2081.6,0,0,0,0,0,0,124.5515625,124.421875,124.68125,8.88376298,8.883372212,8.884153748,300.7046875,300.69375,300.715625,425.265625,425.11875,425.4125,-1.168124771,-1.192674637,-1.143574906,2117.1,2117,2117.2,0.5,0,1,0,0,0,30012.725,30011.1,30014.4,4,-72,83.2,-3.693578805,-3.752902115,-3.638648118,-4.072600449,-4.117644394,-4.02975377,-3.885832871,-3.937468613,-3.840788926,-3.885832871,-3.937468613,-3.840788926,30012.825,30011.4,30014.5,30012.925,30011.5,30014.5,271.40625,271.20625,271.65,274.75,274.75,274.75,1.950059375,1.942368996,1.959947002,444.7375,444.725,444.75,-0.005539838,-0.008879948,-0.002072728,0.03864347,0.037500453,0.039735663,0.727435792,0.726938093,0.728027999,-67.08147919,-67.0964473,-67.06733582,93.35039063,93.3453125,93.3546875,1,1,1,433.7609375,433.5,434.06875,-58.98328678,-58.99811737,-58.97010453,-57.01102478,-57.01294739,-57.00855286,-65.10921509,-65.11237366,-65.10633118,0.21875,0.21875,0.21875,171.8789063,171.2109375,172.6171875,19.19971085,18.82617569,19.42383194,5500,5500,5500,0.271628857,0.215325606,0.333974409,0.994300354,0.982111359,1.005916977,-0.001257892,-0.006350471,0.003321798,-0.001367832,-0.00273564,9.77E-05,10.33125,3.9,16.9,63.8,84.39740219,80.92772827,30000,1,1,15,0,19.53129959,45.41027031,0,0,271,-67.06007211,1,298290,0,5155.4
