ACID,Flight_instance_ID,Year,Month,Day,Hour,Minute,Second,ABRK,ELEV_1,ELEV_2,EVNT,FADF,FADS,FGC3,FIRE_1,FIRE_2,FIRE_3,FIRE_4,FLAP,FQTY_1,FQTY_2,FQTY_3,FQTY_4,GLS,GPWS,HDGS,HF1,HF2,HYDG,HYDY,ILSF,LATP,LMOD,LOC,LONP,MNS,MRK,MW,N1CO,OIPL,OIT_1,OIT_2,OIT_3,OIT_4,PACK,PH,POVT,PTRM,PUSH,SAT,SMKB,SMOK,SNAP,SPLG,SPLY,SPL_1,SPL_2,TAI,TAT,TCAS,TMAG,TMODE,VHF1,VHF2,VHF3,VMODE,VSPS,WAI_1,WAI_2,APUF_Mean,APUF_Min,APUF_Max,CCPC_Mean,CCPC_Min,CCPC_Max,CCPF_Mean,CCPF_Min,CCPF_Max,CWPC_Mean,CWPC_Min,CWPC_Max,CWPF_Mean,CWPF_Min,CWPF_Max,MSQT_1_Mean,MSQT_1_Min,MSQT_1_Max,MSQT_2_Mean,MSQT_2_Min,MSQT_2_Max,PI_Mean,PI_Min,PI_Max,PS_Mean,PS_Min,PS_Max,PSA_Mean,PSA_Min,PSA_Max,PT_Mean,PT_Min,PT_Max,RUDD_Mean,RUDD_Min,RUDD_Max,RUDP_Mean,RUDP_Min,RUDP_Max,SHKR_Mean,SHKR_Min,SHKR_Max,TOCW_Mean,TOCW_Min,TOCW_Max,ALT_Mean,ALT_Min,ALT_Max,ALTR_Mean,ALTR_Min,ALTR_Max,AOA1_Mean,AOA1_Min,AOA1_Max,AOA2_Mean,AOA2_Min,AOA2_Max,AOAC_Mean,AOAC_Min,AOAC_Max,AOAI_Mean,AOAI_Min,AOAI_Max,BAL1_Mean,BAL1_Min,BAL1_Max,BAL2_Mean,BAL2_Min,BAL2_Max,CAS_Mean,CAS_Min,CAS_Max,CASM_Mean,CASM_Min,CASM_Max,DA_Mean,DA_Min,DA_Max,GS_Mean,GS_Min,GS_Max,LATG_Mean,LATG_Min,LATG_Max,LONG_Mean,LONG_Min,LONG_Max,MACH_Mean,MACH_Min,MACH_Max,MH_Mean,MH_Min,MH_Max,N1T_Mean,N1T_Min,N1T_Max,NSQT_Mean,NSQT_Min,NSQT_Max,TAS_Mean,TAS_Min,TAS_Max,TH_Mean,TH_Min,TH_Max,TRK_Mean,TRK_Min,TRK_Max,TRKM_Mean,TRKM_Min,TRKM_Max,VIB_1_Mean,VIB_1_Min,VIB_1_Max,WD_Mean,WD_Min,WD_Max,WS_Mean,WS_Min,WS_Max,RALT_Mean,RALT_Min,RALT_Max,ROLL_Mean,ROLL_Min,ROLL_Max,VRTG_Mean,VRTG_Min,VRTG_Max,CTAC_Mean,CTAC_Min,CTAC_Max,FPAC_Mean,FPAC_Min,FPAC_Max,IVV_Mean,IVV_Min,IVV_Max,ACMT,AIL_1,AIL_2,ALTS,APFD,A_T,BLV,BPGR_1,BPGR_2,BPYR_1,BPYR_2,CALT,CASS,CRSS,DFGS,DWPT,EAI,FF
676,6.76E+14,2004,8,24,18,51.9,9.5,119.9835587,0.218927384,42.52806206,1,15,15,24,0,0,0,0,94.4,6312,0,0,6358.4,-0.000740992,1,-70.04832285,1,1,1,1,2303397,41.32141858,2,-0.005527186,-76.69514879,536.2,7,0,0,15,99.55993651,104.2607727,102.6490723,102.1118286,3,5,0,5.451235199,1,-18.375,1,0,1,1,1,71.2292366,36.54000092,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2101.1,2099.8,2102.4,1981.15,1981,1981.3,2049,2037.3,2060.7,2076.4,2074,2078.8,0,0,0,0,0,0,96.7453125,96.665625,96.825,13.18441949,13.18354016,13.18529883,446.2703125,446.246875,446.29375,543.059375,542.96875,543.15,-1.198811531,-1.233589935,-1.164033127,2023.35,2023.2,2023.5,0.5,0,1,0,0,0,21008.45,21005.9,21010.3,63.2,-57.6,180.8,0.823968746,0.747064996,0.905266994,-0.320799912,-0.395506943,-0.250487412,0.250486497,0.166990998,0.329587494,0.250486497,0.166990998,0.329587494,21008.9,21007.3,21010.4,21009.65,21008,21011.1,240.30625,240.06875,240.56875,300,300,300,2.225814223,2.201644468,2.249983978,340.034375,339.75,340.3,-0.003672937,-0.007305133,-0.000497937,0.083118871,0.081594873,0.084439671,0.541321199,0.540798295,0.541907096,156.7350693,156.1182068,157.3739059,81.00351563,80.921875,81.0890625,1,1,1,334.0859375,333.7875,334.41875,145.5765888,144.9591766,146.2159729,147.8324265,147.2178986,148.4768921,158.9909069,158.3747299,159.6359222,0.14296875,0.140625,0.14375,29.51367188,28.828125,30.1640625,14.49316773,14.24414425,14.64258184,5500,5500,5500,28.11880503,28.05824452,28.18128796,1.116475725,1.100910521,1.130896425,0.519037345,0.511264092,0.52572369,0.037455738,0.035367399,0.0395685,59.04375,49.5,66.9,61,84.35648651,76.95273895,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,27693.2,0,4311.4
676,6.76E+14,2004,8,24,18,52,13.5,119.9835587,0.315080643,42.53215371,1,15,15,24,0,0,0,0,94.2,6304,0,0,6350.4,-0.027962991,1,-70.04832285,1,1,1,1,2303397,41.30696509,2,-0.024147191,-76.68645747,536.3,7,0,0,15,98.88839722,103.052002,101.7088959,101.4402741,3,5,0,5.447143555,1,-18.3,1,0,1,1,1,71.65032883,36.54000092,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2098.15,2097.4,2098.9,1981.8,1981.6,1982,2062.55,2046.2,2078.9,2076.95,2075.8,2078.1,0,0,0,0,0,0,96.215625,96.053125,96.378125,13.18500571,13.18461495,13.18539648,446.2734375,446.253125,446.29375,542.5109375,542.35,542.671875,-1.203925896,-1.219268799,-1.188582993,2023.3,2023,2023.6,0.5,0,1,0,0,0,21007.725,21005.6,21009.6,-69.6,-174.4,32,0.952507868,0.856927502,1.041496492,-0.206542165,-0.325194443,-0.087890017,0.373532493,0.272458996,0.461422497,0.373532493,0.272458996,0.461422497,21007.925,21006,21009.9,21008.75,21006.9,21010.5,239.6421875,239.36875,239.95625,300,300,300,2.059921819,2.030258954,2.087387443,347.25,346.9875,347.5,-0.00425714,-0.007305145,-0.001564765,0.082052076,0.080324888,0.083576095,0.539854868,0.53924219,0.540546298,137.4654876,136.8300857,138.1132492,80.39179688,80.3265625,80.4609375,1,1,1,333.2,332.84375,333.6125,162.306345,161.67108,162.9547928,164.396156,163.7759964,165.0229065,94.55746568,67.06184074,104.1450851,0.14921875,0.146875,0.15,23.36132813,22.7109375,23.8359375,18.82617593,18.42773819,19.12500419,5500,5500,5500,28.06634688,28.01210384,28.12635784,1.123199648,1.102741671,1.142799234,0.521400466,0.511166388,0.531292599,0.03541625,0.0328272,0.0380053,-78.975,-86.1,-72.1,61,84.4567337,73.07799377,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,27658,0,4127
676,6.76E+14,2004,8,24,18,52,23.5,119.9835587,0.36008873,42.59557343,1,15,15,24,0,0,0,0,94.3,6300.8,0,0,6344,-0.000389993,1,-69.64402903,1,1,1,1,2303397,41.29106865,2,-0.003723992,-76.68364512,536,7,0,0,15,98.88839722,103.052002,101.7088959,101.574585,3,5,0,5.438960266,1,-18.25,1,0,1,1,1,71.75031586,36.94763451,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2096,2095,2097,1980,1979.8,1980.2,2048.65,2027.9,2069.4,2074.1,2071.1,2077.1,0,0,0,0,0,0,95.7875,95.640625,95.934375,13.1894999,13.18871842,13.19028139,446.4515625,446.428125,446.475,542.2484375,542.08125,542.415625,-1.195742989,-1.21926918,-1.172216797,2023.4,2023.1,2023.7,0.5,0,1,0,0,0,20998.625,20997.2,20999.8,-51.2,-140.8,48,1.048088244,0.975578988,1.124991989,-0.088988706,-0.171385937,0.008789129,0.480099119,0.404293996,0.553706989,0.480099119,0.404293996,0.553706989,20998.75,20997.4,21000.2,20999.6,20998.3,21001.2,239.1375,238.8625,239.4625,300,300,300,1.193106745,1.155753487,1.234854495,353.69375,353.5,353.9,-0.004841334,-0.007305121,-0.002479136,0.089024374,0.08779248,0.090281665,0.538673619,0.538082987,0.539380795,-169.3927268,-170.0577915,-168.7449649,82.58125,82.496875,82.6640625,1,1,1,332.5125,332.16875,332.925,8.450293956,-1.16946123,35.96871477,-17.32698269,-35.86929035,1.19912245,-168.1698478,-168.7944019,-167.5650668,0.184375,0.184375,0.184375,18.36914063,18,18.7734375,22.71094317,22.31250553,22.91016197,5500,5500,5500,28.08433662,28.02638531,28.14613285,1.129895002,1.118535805,1.143943739,0.524136066,0.517712289,0.531194896,0.030598418,0.028919199,0.032631799,-32.55625,-37.9,-26.9,61,84.37694626,76.95273667,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,24039.6,0,4418.2
676,6.76E+14,2004,8,24,18,52,33.5,119.9835587,0.231202698,42.59966507,1,15,15,24,0,0,0,0,94.3,6296,0,0,6341.6,-0.000974985,1,-65.45168436,1,1,1,1,2303397,41.27498381,2,-0.003586787,-76.68687718,536,7,0,0,15,98.88839722,103.3206177,101.8432068,101.9775177,3,5,0,5.449189377,1,-18.35,1,0,1,1,1,71.53399811,36.54000092,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2098.8,2097.5,2100.1,1980.75,1980.5,1981,2067.5,2051.5,2083.5,2070.9,2069.4,2072.4,0,0,0,0,0,0,96.6,96.48125,96.71875,13.18857179,13.18793688,13.1892067,446.403125,446.3875,446.41875,543.01875,542.896875,543.140625,-1.213132477,-1.22745285,-1.198812103,2023.55,2023.5,2023.6,0.5,0,1,0,0,0,21001.725,21000.1,21003.6,50,-57.6,158.4,0.933831246,0.865716493,1.001946002,-0.224120225,-0.281249131,-0.136229599,0.351559996,0.254880996,0.443844494,0.351559996,0.254880996,0.443844494,21002.525,21000.5,21004.4,21003.225,21001.1,21004.9,240.146875,239.9,240.36875,300,300,300,-0.12744021,-0.180174392,-0.070311539,358.828125,358.725,358.975,-0.005489036,-0.008524346,-0.003037929,0.091348469,0.090027678,0.092923272,0.540881766,0.540338397,0.54137789,-152.0077938,-152.6653064,-151.3717044,83.03085938,82.98125,83.0859375,1,1,1,333.828125,333.50625,334.10625,-163.1489719,-163.8023639,-162.5148059,-163.245922,-163.8331241,-162.6691577,-152.1044704,-152.6960651,-151.5266071,0.165625,0.165625,0.165625,15.27539063,15.1171875,15.46875,25.10156827,24.90234947,25.30078716,5500,5500,5500,28.03586085,27.99892044,28.06703377,1.129122472,1.113957787,1.143714809,0.522499591,0.5154652,0.529631704,0.017256262,0.0148504,0.0199308,71.0375,65.3,75.9,61,84.33398361,80.78656693,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,23134,0,4585
676,6.76E+14,2004,8,24,18,52,43.5,119.9835587,0.147326279,42.59557343,1,15,15,24,0,0,0,0,94.4,6289.6,0,0,6332.8,-0.026948999,1,-62.87650583,1,1,1,1,2303397,41.26008379,2,-0.026479587,-76.69595451,536.7,7,0,0,15,98.48546448,102.9176941,101.574585,101.574585,3,5,0,5.449189377,1,-18.4,1,0,1,1,1,71.60802917,36.54000092,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2104.35,2103.4,2105.3,1983.7,1983.5,1983.9,2047.6,2028.1,2067.1,2074.6,2072.2,2077,0,0,0,0,0,0,96.6125,96.525,96.7,13.18187924,13.18139076,13.18236771,446.1921875,446.18125,446.203125,542.8390625,542.746875,542.93125,-1.214154816,-1.241772842,-1.186536789,2023.2,2022.9,2023.5,0.5,0,1,0,0,0,21011.9,21010.6,21013.3,28.4,-54.4,118.4,0.85473025,0.817377001,0.892083496,-0.293334092,-0.342772568,-0.237303818,0.27575487,0.224119496,0.320798492,0.27575487,0.224119496,0.320798492,21013.025,21011.2,21014.6,21013.675,21011.9,21015.2,240.16875,239.99375,240.375,300,300,300,-1.502918519,-1.551257981,-1.450184525,361.11875,361.075,361.15,-0.004206345,-0.006898749,-0.000904346,0.087500361,0.086624062,0.088452864,0.541056597,0.540665984,0.541522813,-134.8028926,-135.4216785,-134.1725711,82.16210938,82.1,82.2203125,1,1,1,333.9140625,333.675,334.2,-145.9302005,-146.5515949,-145.2942477,-147.4034236,-147.9803256,-146.8064731,-136.2761161,-136.8509586,-135.6847949,0.18203125,0.18125,0.184375,15.1875,14.9765625,15.328125,28.56299567,28.28906956,28.88672638,5500,5500,5500,28.13171346,28.07252636,28.19996376,1.122026581,1.112126637,1.131125355,0.522456846,0.517223788,0.527579999,0.005410135,0.003810289,0.0072298,43.9625,39.2,49.9,61,84.40558701,80.8622612,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,24943.6,0,4442.4
676,6.76E+14,2004,8,24,18,52,53.5,119.9835587,0.19642334,42.59761925,1,15,15,24,0,0,0,0,94.3,6281.6,0,0,6326.4,-0.001520988,1,-62.05033701,1,1,1,1,2303397,41.24762161,2,-0.005781989,-76.71006221,536.9,7,0,0,15,98.48546448,102.9176941,101.574585,101.4402741,3,5,0,5.455326843,1,-18.45,1,0,1,1,1,71.58207016,36.54000092,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2102.7,2102.5,2102.9,1984,1983.9,1984.1,2051.95,2037.3,2066.6,2074.25,2072,2076.5,0,0,0,0,0,0,96.859375,96.740625,96.978125,13.18231883,13.18187914,13.18275852,446.2078125,446.190625,446.225,543.0703125,542.95625,543.184375,-1.228475571,-1.243818665,-1.213132477,2023.25,2023.2,2023.3,0.5,0,1,0,0,0,21012.1,21010.7,21014,-40,-153.6,75.2,0.863519244,0.769037491,0.944817496,-0.282347785,-0.377928818,-0.18456953,0.279050746,0.171385497,0.377926995,0.28014937,0.171385497,0.373532493,21012.15,21010.4,21013.8,21012.8,21011,21014.3,240.41875,240.15625,240.64375,300,300,300,-2.860818566,-2.91355275,-2.808084763,361.034375,360.95,361.1125,-0.004092053,-0.006289136,-0.001412356,0.083195061,0.081696463,0.084439647,0.541581078,0.541031396,0.542058301,-117.6639089,-118.3038432,-116.9998058,80.97460938,80.9328125,81.015625,1,1,1,334.234375,333.91875,334.5125,-128.7755618,-129.4161838,-128.1110461,-131.6069282,-132.2022327,-130.9959689,-120.4944515,-121.0876956,-119.8858287,0.1875,0.1875,0.1875,17.2265625,16.875,17.5078125,31.62598419,31.47657013,31.77539826,5500,5500,5500,28.15478406,28.11427307,28.20875263,1.124801999,1.107777596,1.140281296,0.524355891,0.517419183,0.531097198,-0.009250973,-0.011137796,-0.007132078,-47.55,-54.5,-41.1,61,84.47105255,80.86839981,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.8204964,1,27665.6,0,4247.2
676,6.76E+14,2004,8,24,18,52.9,9.5,119.9835587,0.249614334,42.6017109,1,15,15,24,0,0,0,0,94.3,6272,0,0,6316,-0.00159898,1,-62.05033701,1,1,1,1,2303397,41.23867754,2,-0.005135188,-76.72810352,536,7,0,0,15,98.75408631,102.9176941,101.574585,101.4402741,3,5,0,5.453281021,1,-18.275,1,0,1,1,1,71.75031433,37.22067223,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2100.05,2099,2101.1,1983.45,1983.2,1983.7,2042.1,2016.3,2067.9,2078.55,2074.2,2082.9,0,0,0,0,0,0,96.4328125,96.215625,96.65,13.18622704,13.18588514,13.18656893,446.3296875,446.3125,446.346875,542.725,542.578125,542.871875,-1.199834442,-1.235635758,-1.164033127,2023.55,2023.2,2023.9,0.5,0,1,0,0,0,21005.3,21003.4,21007.6,-29.6,-152,83.2,0.965691373,0.878899992,1.063468993,-0.16918871,-0.254881943,-0.04833936,0.386715997,0.290036993,0.496578497,0.386715997,0.290036993,0.496578497,21005.4,21003.9,21007.4,21006.15,21004.5,21008.2,239.93125,239.46875,240.3125,300,300,300,-4.006684388,-4.042938889,-3.968232621,358.20625,358.025,358.325,-0.003584048,-0.008117938,0.001127648,0.084414276,0.083017278,0.086014473,0.540458095,0.539450097,0.541314894,-100.5545863,-101.202486,-99.91272996,81.2078125,81.1328125,81.2859375,1,1,1,333.6015625,333.01875,334.10625,-111.6475631,-112.2956004,-111.0052936,-115.6247693,-116.2412227,-115.020676,-104.5326171,-105.1464603,-103.9286616,0.1875,0.1875,0.1875,22.27148438,21.5859375,22.8515625,34.09131622,33.76758576,34.46485138,5500,5500,5500,28.08845639,27.98463898,28.1922739,1.13184064,1.115788984,1.150352955,0.526438125,0.517907691,0.535396004,-0.020150616,-0.022568656,-0.017585994,-26.98125,-34,-20.8,62,84.50992356,80.89294815,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,27710.4,0,4233.8
676,6.76E+14,2004,8,24,18,53,13.5,119.9835587,0.202561188,42.59557343,1,15,15,24,0,0,0,0,94.3,6266.4,0,0,6312,-0.023399981,1,-62.05033701,1,1,1,1,2303397,41.23388843,2,-0.023519983,-76.74860793,536,7,0,0,15,98.88839722,103.992157,101.8432068,102.1118286,3,5,0,5.459418488,1,-18.275,1,0,1,1,1,71.69263001,36.54000092,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2100.45,2100,2100.9,1983.2,1983,1983.4,1991.6,1961.6,2021.6,2232.6,2104.3,2360.9,0,0,0,0,0,0,96.115625,95.990625,96.240625,13.18583613,13.18510342,13.18656883,446.3359375,446.321875,446.35,542.471875,542.359375,542.584375,-1.201879883,-1.256092835,-1.147666931,2023.55,2023.3,2023.8,0.5,0,1,0,0,0,21004.775,21003,21006.5,-11.6,-110.4,88,0.961296868,0.909661496,1.028312987,-0.191161262,-0.246092881,-0.123046093,0.386715996,0.325192997,0.452633494,0.386715996,0.325192997,0.452633494,21004.95,21003.6,21006.5,21005.8,21004.3,21007.3,239.53125,239.2875,239.8125,300,300,300,-4.913049401,-4.943810929,-4.882288254,353.925,353.7125,354.075,-0.004015842,-0.006644738,-0.000853538,0.088592565,0.087487662,0.089773667,0.539576097,0.539021695,0.540180892,-83.58025467,-84.23241226,-82.96297791,82.45664063,82.4,82.509375,1,1,1,333.0421875,332.71875,333.38125,-94.65290672,-95.29970658,-94.03686707,-99.53989212,-100.1516757,-98.95145371,-88.4668277,-89.08163178,-87.87811463,0.1875,0.1875,0.1875,28.7578125,28.40625,29.109375,35.66016388,35.56055451,35.85938263,5500,5500,5500,27.76972492,27.57376213,27.94838486,1.127863526,1.117849112,1.138679027,0.518438936,0.509016991,0.526114502,-0.025145548,-0.026574422,-0.023643399,12.78125,7.2,19.2,63.6,84.60198517,81.05661163,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,27767.6,0,4424.2
676,6.76E+14,2004,8,24,18,53,23.5,119.9835587,-0.374353409,42.59761925,1,15,15,24.8,0,0,0,0,94.1,6261.6,0,0,6308.8,0.001755,1,-62.05033701,1,1,1,1,2303397,41.23339099,2,-0.00413559,-76.76988437,536.6,7,0,0,15,98.88839722,104.2607727,101.9775177,102.1118286,3,5,0,5.756059265,1,-18.425,1,0,1,1,1,71.831073,36.54000092,0,-3.85,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2122.85,2121.7,2124,1998.45,1997.7,1999.2,1838.25,1820.1,1856.4,2146.35,2137.1,2155.6,0,0,0,0,0,0,96.2921875,96.134375,96.45,13.18051133,13.17992516,13.18109751,446.14375,446.11875,446.16875,542.4609375,542.371875,542.55,-1.029009247,-1.053559113,-1.004459381,2023.45,2023.2,2023.7,0.5,0,1,0,0,0,21016,21014.1,21017.9,117.2,24,193.6,0.320798557,0.254881032,0.373532519,-0.867913522,-0.927239121,-0.799798478,-0.290035787,-0.333981028,-0.237301498,-0.290035787,-0.333981028,-0.237301498,21016.225,21014.2,21017.8,21017.1,21015.1,21018.7,239.7640625,239.54375,239.99375,300,300,300,-4.908655251,-4.930627335,-4.891077317,349.53125,349.3625,349.6375,-0.028095053,-0.111902344,0.001432443,0.079893068,0.07875005,0.080985284,0.540204519,0.5397147,0.540722692,-70.01350586,-70.34061463,-69.69024155,82.72773438,82.6890625,82.771875,1,1,1,333.34375,333.0625,333.65,-81.07091496,-81.39967148,-80.74710343,-85.95048439,-86.29997589,-85.60236542,-74.89334938,-75.24146912,-74.54770233,0.16328125,0.1625,0.165625,36.31640625,35.859375,36.703125,32.92090607,32.67188263,33.07032013,5500,5500,5500,16.93931379,16.27246361,17.60067091,1.050752813,1.041396475,1.060395336,0.302296008,0.288214997,0.316450293,-0.015925086,-0.017683722,-0.014264203,138.69375,125.8,150.4,63.6,85.46326599,81.70103913,21000,1,1,15,0,24.41412354,49.31652985,0,0,240,110.9171753,1,27826,0,4482.2
676,6.76E+14,2004,8,24,18,53,33.5,119.9835587,-0.707818985,42.59761925,1,15,15,24,0,0,0,0,94.4,6251.2,0,0,6302.4,-0.000623991,1,-61.85697763,1,1,1,1,2303397,41.23551901,2,-0.003312388,-76.79088508,537,7,0,0,15,0.976406863,103.052002,101.574585,101.7088959,3,5,0,6.185677719,1,-18.6,1,0,1,1,1,71.75704498,36.54000092,0,-3.95,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2128.7,2128.3,2129.1,2005,2004.7,2005.3,1960.4,1941.1,1979.7,2124.65,2107.3,2142,0,0,0,0,0,0,96.8953125,96.84375,96.946875,13.17293973,13.17240238,13.17347708,445.890625,445.871875,445.909375,542.821875,542.759375,542.884375,-1.054582024,-1.078108978,-1.031055069,2023.5,2023.2,2023.8,0.5,0,1,0,0,0,21027.975,21026.6,21029.7,-9.6,-76.8,64,-0.190062607,-0.228514756,-0.145018662,-1.362296189,-1.40184697,-1.318350876,-0.772330369,-0.808585251,-0.73387822,-0.772330369,-0.808585251,-0.73387822,21029.025,21027.8,21030.1,21029.775,21028.5,21031,240.5140625,240.4125,240.6375,300,300,300,-4.449431504,-4.464812363,-4.438445176,348.24375,348.2125,348.275,-0.243614048,-0.650687182,0.001991272,0.073568454,0.072755647,0.074381244,0.541970098,0.541736996,0.542253602,-64.52462532,-64.64217484,-64.4021312,82.39765625,82.33125,82.4640625,0.875,0.5,1,334.340625,334.19375,334.50625,-75.56596749,-75.68420517,-75.44306213,-79.98934319,-80.11376068,-79.86053269,-68.94772579,-69.07118103,-68.82015183,0.134375,0.134375,0.134375,41.00976563,40.7109375,41.34375,29.45948029,29.28516388,29.58399201,5500,5500,5500,6.141174164,5.865425587,6.433401775,-0.092802984,-2.938487721,1.008205986,0.104453512,0.0978954,0.110987198,0.000268667,-0.000683912,0.001367798,-3.53125,-9.9,3.3,63.6,84.88635025,81.1793602,21000,1,1,15,0,24.41412354,39.55088043,0,0,240,110.9171753,1,27890,0,4474
676,6.76E+14,2004,8,24,18,53,43.5,119.9835587,-0.662810898,42.59557343,1,15,15,24,0,0,0,0,94,6245.6,0,0,6292.8,-0.001091983,1,-56.759358,1,1,1,1,2303397,41.23878056,2,0.000705605,-76.81165296,537,7,0,0,15,98.48546448,102.9176941,101.574585,101.574585,3,5,0,6.187723541,1,-18.525,1,0,1,1,1,71.81472931,38.19841614,0,-3.75,0,1,10,1,1,1,2,-1008,0,0,0,0,0,2129.05,2128.7,2129.4,2005.95,2005.7,2006.2,2013.75,1974.7,2052.8,2159.7,2098.3,2221.1,0,0,0,0,0,0,97.590625,97.459375,97.721875,13.176408,13.17572412,13.17709188,446.0078125,445.984375,446.03125,543.6265625,543.55625,543.696875,-1.153803253,-1.186536026,-1.12107048,2023.6,2023.3,2023.9,0.5,0,1,0,0,0,21021.825,21019.5,21023.6,-92.4,-180.8,8,-0.220824326,-0.316405381,-0.149413193,-1.35130967,-1.441396988,-1.274405564,-0.785513963,-0.861319626,-0.711905564,-0.785513963,-0.861319626,-0.711905564,21022.7,21020.7,21024.6,21023.6,21021.5,21025.5,241.325,241.08125,241.56875,300,300,300,-4.739469231,-4.763638962,-4.71090535,348.01875,347.95,348.0625,-0.13452104,-0.543092763,0.003972459,0.066748566,0.065643668,0.067777264,0.543669516,0.543141889,0.54420659,-60.90034382,-61.06787903,-60.73280747,79.98789063,79.8890625,80.084375,0.9,0.7,1,335.4234375,335.11875,335.73125,-71.92712967,-72.09617646,-71.75890686,-76.64190914,-76.80148194,-76.48178818,-65.6155349,-65.77428314,-65.45568878,0.14921875,0.146875,0.153125,40.78125,40.2890625,41.4140625,30.53028107,30.28125763,30.67969513,5500,5500,5500,7.758313435,7.439719391,8.06702013,0.514897943,-2.065920925,1.019879961,0.134801574,0.126619198,0.141664997,-0.006777952,-0.008402208,-0.005275835,-81.925,-90.6,-75.6,63.6,84.48537522,81.0136528,21000,1,1,15,0,24.41412354,39.06259766,0,0,240,110.9171753,1,27951.6,0,4133.8
676,6.76E+14,2004,8,24,18,53,53.5,119.9835587,-0.709864807,42.6017109,1,15,15,24,0,0,0,0,94.1,6233.6,0,0,6288,-0.014429996,1,-55.2037031,1,1,1,1,2303397,41.24305537,2,-0.024499985,-76.83206546,536.5,7,0,0,15,98.88839722,103.8578491,-144.2127075,101.9775177,3,5,0,6.181586075,1,-18.475,1,0,1,1,1,71.76473389,36.54000092,0,-3.6,0,1,10,1,1,1,2,-1008,0,0,0,0,0,1808.9,1489.6,2128.2,2005.85,2005.7,2006,1948.05,1917,1979.1,2101.2,2096.4,2106,0,0,0,0,0,0,97.7609375,97.6,97.921875,13.18295403,13.18227005,13.183638,446.2265625,446.20625,446.246875,544.0703125,543.946875,544.19375,-1.094475555,-1.129254532,-1.059696579,2023.3,2023,2023.6,0.5,0,1,0,0,0,21010.925,21008.8,21012.9,-58.8,-156.8,27.2,-0.225218879,-0.272460068,-0.162596874,-1.361197556,-1.419425095,-1.300772751,-0.792105759,-0.83934697,-0.738272751,-0.792105759,-0.83934697,-0.738272751,21010.625,21008.5,21012.6,21011.5,21009.2,21013.7,241.5140625,241.225,241.79375,300,300,300,-4.48678502,-4.508757676,-4.460417832,346.3125,346.225,346.3625,0.002511957,-0.000751924,0.006004453,0.060589063,0.059293664,0.061630464,0.543956172,0.543324613,0.54457199,-57.34321415,-57.44469712,-57.24804871,78.21328125,78.1828125,78.24375,1,1,1,335.6671875,335.30625,336.01875,-68.35475647,-68.45761368,-68.2593158,-72.81575978,-72.92836716,-72.7108432,-61.80380509,-61.91545136,-61.69957535,0.1125,0.1125,0.1125,42.1171875,41.5546875,42.6796875,28.16455836,28.08985119,28.18946076,5500,5500,5500,5.136229795,4.929418349,5.33370316,1.00797711,0.995616579,1.018964291,0.08976798,0.083924298,0.096332198,-0.010154665,-0.011723972,-0.008304525,-60.13125,-65,-55.4,61,84.86384659,81.22232437,21000,1,1,15,0,24.41412354,48.82824707,0,0,240,110.9171753,1,28011.6,0,3838.2
